CostCenter,Account,cost,BPA
Sales-04,700003,2043.6875,ITDemand.csv
Sales-04,800000,921.6875,phones.csv
Sales-04,800001,1536.815,phones.csv
Sales-04,800002,699.365,phones.csv
Sales-05,100000,8030.42,sales.csv
Sales-05,100001,2087.91,sales.csv
Sales-05,200000,16323.8825,sales.csv
Sales-05,400000,137.4325,sales.csv
Sales-05,400001,76.81,sales.csv
Sales-05,500000,10555.86,sales.csv
Sales-05,600000,3799.96,sales.csv
Sales-05,600001,83.5425,sales.csv
Sales-05,600002,11075.135,sales.csv
Sales-05,700000,798.875,ITDemand.csv
Sales-05,700001,937.665,ITDemand.csv
Sales-05,700002,9.47,ITDemand.csv
Sales-05,700003,1187.8025,ITDemand.csv
Sales-05,800000,631.5875,sales.csv
Sales-05,800001,2445.9925,sales.csv
Sales-05,800002,473.955,sales.csv
Marketing-01,100000,24734.83,sales.csv
Marketing-01,100001,6431.055,sales.csv
Marketing-01,200000,4493.165,sales.csv
Marketing-01,400000,25.93,sales.csv
Marketing-01,400001,136.185,sales.csv
Marketing-01,500000,10498.2925,sales.csv
Marketing-01,600000,2449.285,sales.csv
Marketing-01,600001,292.8,sales.csv
Marketing-01,600002,9466.84,sales.csv
Marketing-01,700000,621.74,ITDemand.csv
Marketing-01,700001,2145.8425,ITDemand.csv
Marketing-01,700002,24.9675,ITDemand.csv
Marketing-01,700003,2439.64,ITDemand.csv
Marketing-01,800000,1215.8375,sales.csv
Marketing-01,800001,826.83,sales.csv
Marketing-01,800002,360.1425,sales.csv
Marketing-02,100000,20815.6575,sales.csv
Marketing-02,100001,5412.07,sales.csv
Marketing-02,200000,4867.2675,sales.csv
Marketing-02,400000,65.6375,sales.csv
Marketing-02,400001,221.01,sales.csv
Marketing-02,500000,6762.075,sales.csv
Marketing-02,600000,8305.545,sales.csv
Marketing-02,600001,103.4075,sales.csv
Marketing-02,600002,11188.13,sales.csv
Marketing-02,700000,18.82,ITDemand.csv
Marketing-02,700001,1905.055,ITDemand.csv
Marketing-02,700002,1773.1425,ITDemand.csv
Marketing-02,700003,2060.4025,ITDemand.csv
Marketing-02,800000,1043.5775,sales.csv
Marketing-02,800001,285.5325,sales.csv
Marketing-02,800002,1565.515,sales.csv
Marketing-03,100000,2454.86,sales.csv
Marketing-03,100001,638.2625,sales.csv
Marketing-03,200000,6949.94,sales.csv
Marketing-03,400000,241.555,sales.csv
Marketing-03,400001,37.3275,sales.csv
Marketing-03,500000,7012.99,sales.csv
Marketing-03,600000,3219.695,sales.csv
Marketing-03,600001,2267.5125,sales.csv
Marketing-03,600002,5667.345,sales.csv
Marketing-03,700000,2041.97,ITDemand.csv
Marketing-03,700001,1387.625,ITDemand.csv
Marketing-03,700002,2362.155,ITDemand.csv
Marketing-03,700003,454.9325,ITDemand.csv
Marketing-03,800000,1541.3225,sales.csv
Marketing-03,800001,1272.78,sales.csv
Marketing-03,800002,397.45,sales.csv
Product-Mgmt-01,100000,10912.8325,implementation.csv
Product-Mgmt-01,100001,2837.3375,implementation.csv
Product-Mgmt-01,200000,14653.585,implementation.csv
Product-Mgmt-01,400000,233.2725,implementation.csv
Product-Mgmt-01,400001,211.3325,implementation.csv
Product-Mgmt-01,500000,3058.6575,implementation.csv
Product-Mgmt-01,600000,10683.5525,implementation.csv
Product-Mgmt-01,600001,5533.215,implementation.csv
Product-Mgmt-01,600002,9543.7075,implementation.csv
Product-Mgmt-01,700000,321.4925,ITDemand.csv
Product-Mgmt-01,700001,2169.765,ITDemand.csv
Product-Mgmt-01,700002,1697.8575,ITDemand.csv
Product-Mgmt-01,700003,1652.5625,ITDemand.csv
Product-Mgmt-01,800000,2131.23,implementation.csv
Product-Mgmt-01,800001,2034.0075,implementation.csv
Product-Mgmt-01,800002,379.945,implementation.csv
R&D-01,100000,20674.77,implementation.csv
R&D-01,100001,5375.44,implementation.csv
R&D-01,200000,7175.0225,implementation.csv
R&D-01,400000,197.5075,implementation.csv
R&D-01,400001,148.34,implementation.csv
R&D-01,500000,4014.3825,implementation.csv
R&D-01,600000,8852.5,implementation.csv
R&D-01,600001,8425.4475,implementation.csv
R&D-01,600002,5863.4575,implementation.csv
R&D-01,700000,783.1575,ITDemand.csv
R&D-01,700001,2402.295,ITDemand.csv
R&D-01,700002,2070.9925,ITDemand.csv
R&D-01,700003,1341.715,ITDemand.csv
R&D-01,800000,115.0825,implementation.csv
R&D-01,800001,1550.83,implementation.csv
R&D-01,800002,2073.085,implementation.csv
R&D-02,100000,16178.4075,implementation.csv
R&D-02,100001,4206.385,implementation.csv
R&D-02,200000,659.62,implementation.csv
R&D-02,400000,207.5075,implementation.csv
R&D-02,400001,83.58,implementation.csv
R&D-02,500000,9419.98,implementation.csv
R&D-02,600000,556.6175,implementation.csv
R&D-02,600001,11070.1725,implementation.csv
R&D-02,600002,4703.005,implementation.csv
R&D-02,700000,1281.795,ITDemand.csv
R&D-02,700001,2189.2075,ITDemand.csv
R&D-02,700002,1349.82,ITDemand.csv
R&D-02,700003,1913.585,ITDemand.csv
R&D-02,800000,479.4175,implementation.csv
R&D-02,800001,580.4325,implementation.csv
R&D-02,800002,1571.8175,implementation.csv
R&D-03,100000,5783.1525,implementation.csv
R&D-03,100001,1503.62,implementation.csv
R&D-03,200000,14994.11,implementation.csv
R&D-03,400000,159.08,implementation.csv
R&D-03,400001,99.1375,implementation.csv
R&D-03,500000,1212.8475,implementation.csv
R&D-03,600000,10464.52,implementation.csv
R&D-03,600001,2629.9725,implementation.csv
R&D-03,600002,2208.9525,implementation.csv
R&D-03,700000,1260.4075,ITDemand.csv
R&D-03,700001,482.62,ITDemand.csv
R&D-03,700002,1361.775,ITDemand.csv
R&D-03,700003,1274.7025,ITDemand.csv
R&D-03,800000,820.0075,implementation.csv
R&D-03,800001,198.2425,implementation.csv
R&D-03,800002,1053.4125,implementation.csv
R&D-04,100000,8603.5475,sales.csv
R&D-04,100001,2236.9225,sales.csv
R&D-04,200000,15375.97,sales.csv
R&D-04,400000,71.45,sales.csv
R&D-04,400001,151.0225,sales.csv
R&D-04,500000,10778.2425,sales.csv
R&D-04,600000,9559.935,sales.csv
R&D-04,600001,2414.16,sales.csv
R&D-04,600002,2227.735,sales.csv
R&D-04,700000,902.78,ITDemand.csv
R&D-04,700001,1248.51,ITDemand.csv
R&D-04,700002,917.7125,ITDemand.csv
R&D-04,700003,338.3825,ITDemand.csv
R&D-04,800000,374.45,sales.csv
R&D-04,800001,987.5725,sales.csv
R&D-04,800002,923.5725,sales.csv
FIN-01,100000,1517.7325,sales.csv
FIN-01,100001,394.61,sales.csv
FIN-01,200000,13195.4075,sales.csv
FIN-01,400000,239.9575,sales.csv
FIN-01,400001,143.3525,sales.csv
FIN-01,500000,10230.0125,sales.csv
FIN-01,600000,774.41,sales.csv
FIN-01,600001,9571.975,sales.csv
FIN-01,600002,10412.425,sales.csv
FIN-01,700000,2218.7025,ITDemand.csv
FIN-01,700001,1258.5875,ITDemand.csv
FIN-01,700002,1857.5625,ITDemand.csv
FIN-01,700003,1554.525,ITDemand.csv
FIN-01,800000,1028.905,sales.csv
FIN-01,800001,1214.6825,sales.csv
FIN-01,800002,1645.04,sales.csv
ACC-01,100000,3713.41,sales.csv
ACC-01,100001,965.4875,sales.csv
ACC-01,200000,4454.2725,sales.csv
ACC-01,400000,106.325,sales.csv
ACC-01,400001,163.9275,sales.csv
ACC-01,500000,7490.755,sales.csv
ACC-01,600000,8101.01,sales.csv
ACC-01,600001,3639.84,sales.csv
ACC-01,600002,5318.485,sales.csv
ACC-01,700000,1337.1625,ITDemand.csv
ACC-01,700001,1698.38,ITDemand.csv
ACC-01,700002,2202.4575,ITDemand.csv
ACC-01,700003,1260.1225,ITDemand.csv
ACC-01,800000,532.33,sales.csv
ACC-01,800001,2196.0025,sales.csv
ACC-01,800002,2489.8725,sales.csv
IT-01,100000,15435.725,ITDemand.csv
IT-01,100001,4013.2875,ITDemand.csv
IT-01,200000,21818.655,ITDemand.csv
IT-01,400000,240.105,ITDemand.csv
IT-01,400001,65.465,ITDemand.csv
IT-01,500000,2094.7075,ITDemand.csv
IT-01,600000,1789.205,ITDemand.csv
IT-01,600001,9665.7375,ITDemand.csv
IT-01,600002,5552.845,ITDemand.csv
IT-01,700000,1759.135,ITDemand.csv
IT-01,700001,1019.2875,ITDemand.csv
IT-01,700002,216.8025,ITDemand.csv
IT-01,700003,369.02,ITDemand.csv
IT-01,800000,1057.1225,ITDemand.csv
IT-01,800001,892.5925,ITDemand.csv
IT-01,800002,1956.4125,ITDemand.csv
PS-01,100000,6016.4175,implementation.csv
PS-01,100001,1564.2675,implementation.csv
PS-01,200000,22234.13,implementation.csv
PS-01,400000,84.9275,implementation.csv
PS-01,400001,23.4375,implementation.csv
PS-01,500000,9082.645,implementation.csv
PS-01,600000,4526.805,implementation.csv
PS-01,600001,4907.945,implementation.csv
PS-01,600002,3093.725,implementation.csv
PS-01,700000,2196.5325,implementation.csv
PS-01,700001,404.315,implementation.csv
PS-01,700002,1955.0525,implementation.csv
PS-01,700003,1926.3675,implementation.csv
PS-01,800000,811.155,implementation.csv
PS-01,800001,645.0375,implementation.csv
PS-01,800002,1140.7075,implementation.csv
IS-01,100000,12757.13,payroll.csv
IS-01,100001,3316.855,payroll.csv
IS-01,200000,8533.5925,payroll.csv
IS-01,400000,152.145,payroll.csv
IS-01,400001,89.21,payroll.csv
IS-01,500000,10064.07,payroll.csv
IS-01,600000,10984.535,payroll.csv
IS-01,600001,6742.4075,payroll.csv
IS-01,600002,752.0575,payroll.csv
IS-01,700000,288.0275,payroll.csv
IS-01,700001,2360.04,payroll.csv
IS-01,700002,1149.265,payroll.csv
IS-01,700003,2486.8475,payroll.csv
IS-01,800000,2492.4875,payroll.csv
IS-01,800001,2040.44,payroll.csv
IS-01,800002,42.3475,payroll.csv
Exec-Office-01,100000,20064.3975,sales.csv
Exec-Office-01,100001,5216.7425,sales.csv
Exec-Office-01,200000,14093.115,sales.csv
Exec-Office-01,400000,9.755,sales.csv
Exec-Office-01,400001,249.01,sales.csv
Exec-Office-01,500000,10614.715,sales.csv
Exec-Office-01,600000,1229.035,sales.csv
Exec-Office-01,600001,11006.7175,sales.csv
Exec-Office-01,600002,5536.41,sales.csv
Exec-Office-01,700000,2462.4825,sales.csv
Exec-Office-01,700001,2315.945,sales.csv
Exec-Office-01,700002,2370.9725,sales.csv
Exec-Office-01,700003,145.2075,sales.csv
Exec-Office-01,800000,1352.055,sales.csv
Exec-Office-01,800001,2004.98,sales.csv
Exec-Office-01,800002,203.325,sales.csv
LEG-01,100000,9836.7875,sales.csv
LEG-01,100001,2557.565,sales.csv
LEG-01,200000,4783.0225,sales.csv
LEG-01,400000,78.5275,sales.csv
LEG-01,400001,127.8,sales.csv
LEG-01,500000,8953.4925,sales.csv
LEG-01,600000,9580.83,sales.csv
LEG-01,600001,1291.1475,sales.csv
LEG-01,600002,5472.695,sales.csv
LEG-01,700000,1038.495,ITDemand.csv
LEG-01,700001,122.435,ITDemand.csv
LEG-01,700002,1213.115,ITDemand.csv
LEG-01,700003,2270.27,ITDemand.csv
LEG-01,800000,676.58,sales.csv
LEG-01,800001,2111.5,sales.csv
LEG-01,800002,1139.115,sales.csv
TAX-01,100000,12164.935,sales.csv
TAX-01,100001,3162.8825,sales.csv
TAX-01,200000,16680.565,sales.csv
TAX-01,400000,129.58,sales.csv
TAX-01,400001,42.935,sales.csv
TAX-01,500000,9022.87,sales.csv
TAX-01,600000,947.905,sales.csv
TAX-01,600001,4109.725,sales.csv
TAX-01,600002,9018.8075,sales.csv
TAX-01,700000,2479.47,ITDemand.csv
TAX-01,700001,1385.33,ITDemand.csv
TAX-01,700002,849.235,ITDemand.csv
TAX-01,700003,1280.42,ITDemand.csv
TAX-01,800000,2267.78,sales.csv
TAX-01,800001,2281.9875,sales.csv
TAX-01,800002,857.165,sales.csv
Sales-01,100000,5871.0075,sales.csv
Sales-01,100001,1526.4625,sales.csv
Sales-01,200000,1109.74,sales.csv
Sales-01,400000,16.6825,sales.csv
Sales-01,400001,9.725,sales.csv
Sales-01,500000,1448.4875,sales.csv
Sales-01,600000,8848.865,sales.csv
Sales-01,600001,9845.765,sales.csv
Sales-01,600002,6258.3825,sales.csv
Sales-01,700000,865.21,ITDemand.csv
Sales-01,700001,1870.9875,ITDemand.csv
Sales-01,700002,620.6625,ITDemand.csv
Sales-01,700003,1278.1575,ITDemand.csv
Sales-01,800000,1852.5075,phones.csv
Sales-01,800001,927.28,phones.csv
Sales-01,800002,1102.05,phones.csv
Sales-02,100000,15615.2275,sales.csv
Sales-02,100001,4059.96,sales.csv
Sales-02,200000,23937.6025,sales.csv
Sales-02,400000,245.205,sales.csv
Sales-02,400001,66.97,sales.csv
Sales-02,500000,9210.34,sales.csv
Sales-02,600000,4906.395,sales.csv
Sales-02,600001,4593.125,sales.csv
Sales-02,600002,563.2425,sales.csv
Sales-02,700000,116.7425,sales.csv
Sales-02,700001,2142.985,sales.csv
Sales-02,700002,1629.485,sales.csv
Sales-02,700003,2344.155,sales.csv
Sales-02,800000,349.72,sales.csv
Sales-02,800001,907.0375,sales.csv
Sales-02,800002,2212.0925,sales.csv
Sales-03,100000,7017.8075,sales.csv
Sales-03,100001,1824.63,sales.csv
Sales-03,200000,10242.1125,sales.csv
Sales-03,400000,166.09,sales.csv
Sales-03,400001,137.99,sales.csv
Sales-03,500000,5058,sales.csv
Sales-03,600000,4359.17,sales.csv
Sales-03,600001,3333.0275,sales.csv
Sales-03,600002,531.445,sales.csv
Sales-03,700000,400.0175,sales.csv
Sales-03,700001,307.1875,sales.csv
Sales-03,700002,1300.99,sales.csv
Sales-03,700003,1900.12,sales.csv
Sales-03,800000,1747.61,sales.csv
Sales-03,800001,2015.3975,sales.csv
Sales-03,800002,2495.3975,sales.csv
Sales-04,100000,3712.445,sales.csv
Sales-04,100001,965.235,sales.csv
Sales-04,200000,9715.9475,sales.csv
Sales-04,400000,229.2425,sales.csv
Sales-04,400001,40.95,sales.csv
Sales-04,500000,836.1575,sales.csv
Sales-04,600000,2807.5575,sales.csv
Sales-04,600001,4858.535,sales.csv
Sales-04,600002,11087.19,sales.csv
Sales-04,700000,36.1,ITDemand.csv
Sales-04,700001,2498.82,ITDemand.csv
Sales-04,700002,2250.285,ITDemand.csv
Sales-04,700003,629.2825,ITDemand.csv
Sales-04,800000,1751.605,phones.csv
Sales-04,800001,2139.4025,phones.csv
Sales-04,800002,2335.61,phones.csv
Sales-05,100000,4452.8325,sales.csv
Sales-05,100001,1157.7375,sales.csv
Sales-05,200000,8410.665,sales.csv
Sales-05,400000,139.1225,sales.csv
Sales-05,400001,248.81,sales.csv
Sales-05,500000,11071.9425,sales.csv
Sales-05,600000,1645.335,sales.csv
Sales-05,600001,1797.7025,sales.csv
Sales-05,600002,6362.87,sales.csv
Sales-05,700000,904.8475,ITDemand.csv
Sales-05,700001,848.0775,ITDemand.csv
Sales-05,700002,304.5375,ITDemand.csv
Sales-05,700003,1838.4875,ITDemand.csv
Sales-05,800000,138.8525,sales.csv
Sales-05,800001,2346.6875,sales.csv
Sales-05,800002,1202.355,sales.csv
Marketing-01,100000,5489.3375,sales.csv
Marketing-01,100001,1427.2275,sales.csv
Marketing-01,200000,12548.925,sales.csv
Marketing-01,400000,17.6125,sales.csv
Marketing-01,400001,63.845,sales.csv
Marketing-01,500000,10976.015,sales.csv
Marketing-01,600000,4059.925,sales.csv
Marketing-01,600001,4469.8075,sales.csv
Marketing-01,600002,5869.6625,sales.csv
Marketing-01,700000,629.365,ITDemand.csv
Marketing-01,700001,2214.85,ITDemand.csv
Marketing-01,700002,1074.1975,ITDemand.csv
Marketing-01,700003,613.3875,ITDemand.csv
Marketing-01,800000,1574.305,sales.csv
Marketing-01,800001,2093.5475,sales.csv
Marketing-01,800002,2344.2325,sales.csv
Marketing-02,100000,17135.7425,sales.csv
Marketing-02,100001,4455.2925,sales.csv
Marketing-02,200000,20956.765,sales.csv
Marketing-02,400000,78.215,sales.csv
Marketing-02,400001,66.8175,sales.csv
Marketing-02,500000,9484.5675,sales.csv
Marketing-02,600000,5281.6575,sales.csv
Marketing-02,600001,9935.8725,sales.csv
Marketing-02,600002,130.95,sales.csv
Marketing-02,700000,1126.0175,ITDemand.csv
Marketing-02,700001,2392.705,ITDemand.csv
Marketing-02,700002,887.29,ITDemand.csv
Marketing-02,700003,2315.16,ITDemand.csv
Marketing-02,800000,1038.44,sales.csv
Marketing-02,800001,235.1775,sales.csv
Marketing-02,800002,770.8475,sales.csv
Marketing-03,100000,12266.765,sales.csv
Marketing-03,100001,3189.36,sales.csv
Marketing-03,200000,4915.0275,sales.csv
Marketing-03,400000,216.35,sales.csv
Marketing-03,400001,82.825,sales.csv
Marketing-03,500000,6915.2825,sales.csv
Marketing-03,600000,3706.6875,sales.csv
Marketing-03,600001,7519.315,sales.csv
Marketing-03,600002,2678.81,sales.csv
Marketing-03,700000,85.2325,ITDemand.csv
Marketing-03,700001,130.9,ITDemand.csv
Marketing-03,700002,1827.2225,ITDemand.csv
Marketing-03,700003,578.7975,ITDemand.csv
Marketing-03,800000,638.8,sales.csv
Marketing-03,800001,1186.8225,sales.csv
Marketing-03,800002,346.2025,sales.csv
Product-Mgmt-01,100000,5577.995,implementation.csv
Product-Mgmt-01,100001,1450.2775,implementation.csv
Product-Mgmt-01,200000,17058.8275,implementation.csv
Product-Mgmt-01,400000,175.4525,implementation.csv
Product-Mgmt-01,400001,104.8625,implementation.csv
Product-Mgmt-01,500000,5225.215,implementation.csv
Product-Mgmt-01,600000,5062.7325,implementation.csv
Product-Mgmt-01,600001,2806.335,implementation.csv
Product-Mgmt-01,600002,1333.455,implementation.csv
Product-Mgmt-01,700000,1580.0425,ITDemand.csv
Product-Mgmt-01,700001,2399.07,ITDemand.csv
Product-Mgmt-01,700002,2444.245,ITDemand.csv
Product-Mgmt-01,700003,1859.22,ITDemand.csv
Product-Mgmt-01,800000,1344.6425,implementation.csv
Product-Mgmt-01,800001,1051.5275,implementation.csv
Product-Mgmt-01,800002,940.8825,implementation.csv
R&D-01,100000,11725.15,implementation.csv
R&D-01,100001,3048.54,implementation.csv
R&D-01,200000,18905.3175,implementation.csv
R&D-01,400000,178.1375,implementation.csv
R&D-01,400001,17.0825,implementation.csv
R&D-01,500000,7168.515,implementation.csv
R&D-01,600000,2930.5625,implementation.csv
R&D-01,600001,2414.35,implementation.csv
R&D-01,600002,936.33,implementation.csv
R&D-01,700000,95.6325,ITDemand.csv
R&D-01,700001,415.2325,ITDemand.csv
R&D-01,700002,2452.4275,ITDemand.csv
R&D-01,700003,2306.7775,ITDemand.csv
R&D-01,800000,267.2925,implementation.csv
R&D-01,800001,426.6775,implementation.csv
R&D-01,800002,1579.4525,implementation.csv
R&D-02,100000,21006.5,implementation.csv
R&D-02,100001,5461.69,implementation.csv
R&D-02,200000,12321.1475,implementation.csv
R&D-02,400000,127.095,implementation.csv
R&D-02,400001,8.8725,implementation.csv
R&D-02,500000,7467.735,implementation.csv
R&D-02,600000,6830.65,implementation.csv
R&D-02,600001,722.1325,implementation.csv
R&D-02,600002,1119.3025,implementation.csv
R&D-02,700000,8176.2369,ITDemand.csv
R&D-02,700001,13054.236,ITDemand.csv
R&D-02,700002,10484.929,ITDemand.csv
R&D-02,700003,10651.7996,ITDemand.csv
R&D-02,800000,11927.6313,implementation.csv
R&D-02,800001,13261.261,implementation.csv
R&D-02,800002,6281.9835,implementation.csv
R&D-03,100000,31860.8095,implementation.csv
R&D-03,100001,8283.8054,implementation.csv
R&D-03,200000,86043.646,implementation.csv
R&D-03,400000,1427.4247,implementation.csv
R&D-03,400001,201.4142,implementation.csv
R&D-03,500000,29967.8574,implementation.csv
R&D-03,600000,46296.3839,implementation.csv
R&D-03,600001,60166.9913,implementation.csv
R&D-03,600002,15053.337,implementation.csv
R&D-03,700000,16335.1175,ITDemand.csv
R&D-03,700001,11528.8251,ITDemand.csv
R&D-03,700002,13472.5617,ITDemand.csv
R&D-03,700003,4569.2361,ITDemand.csv
R&D-03,800000,15782.9945,implementation.csv
R&D-03,800001,2035.8247,implementation.csv
R&D-03,800002,10267.5274,implementation.csv
R&D-04,100000,122330.2951,sales.csv
R&D-04,100001,31805.8845,sales.csv
R&D-04,200000,68826.4837,sales.csv
R&D-04,400000,129.9272,sales.csv
R&D-04,400001,126.0233,sales.csv
R&D-04,500000,56313.3857,sales.csv
R&D-04,600000,59668.2554,sales.csv
R&D-04,600001,59619.6003,sales.csv
R&D-04,600002,75406.8198,sales.csv
R&D-04,700000,4931.6228,ITDemand.csv
R&D-04,700001,7689.3648,ITDemand.csv
R&D-04,700002,11353.8425,ITDemand.csv
R&D-04,700003,8665.5426,ITDemand.csv
R&D-04,800000,14740.349,sales.csv
R&D-04,800001,9178.9477,sales.csv
R&D-04,800002,1342.6205,sales.csv
FIN-01,100000,165884.9582,sales.csv
FIN-01,100001,43130.0844,sales.csv
FIN-01,200000,130368.3576,sales.csv
FIN-01,400000,1515.6089,sales.csv
FIN-01,400001,1097.9085,sales.csv
FIN-01,500000,41165.4932,sales.csv
FIN-01,600000,48344.9343,sales.csv
FIN-01,600001,20114.2448,sales.csv
FIN-01,600002,32300.9869,sales.csv
FIN-01,700000,968.539,ITDemand.csv
FIN-01,700001,14324.3555,ITDemand.csv
FIN-01,700002,796.9195,ITDemand.csv
FIN-01,700003,13117.5096,ITDemand.csv
FIN-01,800000,9225.5072,sales.csv
FIN-01,800001,2075.2017,sales.csv
FIN-01,800002,7270.4476,sales.csv
ACC-01,100000,32335.7164,sales.csv
ACC-01,100001,8407.2937,sales.csv
ACC-01,200000,77279.0525,sales.csv
ACC-01,400000,20.1617,sales.csv
ACC-01,400001,25.688,sales.csv
ACC-01,500000,71184.2365,sales.csv
ACC-01,600000,48868.5301,sales.csv
ACC-01,600001,67819.8521,sales.csv
ACC-01,600002,71525.7686,sales.csv
ACC-01,700000,826.7311,ITDemand.csv
ACC-01,700001,8480.9946,ITDemand.csv
ACC-01,700002,4504.8471,ITDemand.csv
ACC-01,700003,13867.7513,ITDemand.csv
ACC-01,800000,3972.2267,sales.csv
ACC-01,800001,1388.842,sales.csv
ACC-01,800002,2803.8959,sales.csv
IT-01,100000,72388.6826,ITDemand.csv
IT-01,100001,18821.0568,ITDemand.csv
IT-01,200000,41356.3618,ITDemand.csv
IT-01,400000,672.2651,ITDemand.csv
IT-01,400001,691.9029,ITDemand.csv
IT-01,500000,24516.5934,ITDemand.csv
IT-01,600000,26729.0738,ITDemand.csv
IT-01,600001,48770.4932,ITDemand.csv
IT-01,600002,52810.81,ITDemand.csv
IT-01,700000,16581.4688,ITDemand.csv
IT-01,700001,446.2952,ITDemand.csv
IT-01,700002,5962.9791,ITDemand.csv
IT-01,700003,16134.43,ITDemand.csv
IT-01,800000,10129.6403,ITDemand.csv
IT-01,800001,13750.1104,ITDemand.csv
IT-01,800002,8386.7771,ITDemand.csv
PS-01,100000,100686.7693,implementation.csv
PS-01,100001,26178.5563,implementation.csv
PS-01,200000,120743.9597,implementation.csv
PS-01,400000,731.939,implementation.csv
PS-01,400001,1347.3694,implementation.csv
PS-01,500000,57014.6343,implementation.csv
PS-01,600000,37006.7074,implementation.csv
PS-01,600001,41612.3461,implementation.csv
PS-01,600002,48942.3662,implementation.csv
PS-01,700000,14127.0987,implementation.csv
PS-01,700001,6447.9246,implementation.csv
PS-01,700002,16087.3635,implementation.csv
PS-01,700003,12451.413,implementation.csv
PS-01,800000,11838.2303,implementation.csv
PS-01,800001,7836.9187,implementation.csv
PS-01,800002,8721.1605,implementation.csv
IS-01,100000,120015.519,payroll.csv
IS-01,100001,31204.0417,payroll.csv
IS-01,200000,63305.4903,payroll.csv
IS-01,400000,1601.8496,payroll.csv
IS-01,400001,1453.1465,payroll.csv
IS-01,500000,70904.8457,payroll.csv
IS-01,600000,7301.4422,payroll.csv
IS-01,600001,60178.6354,payroll.csv
IS-01,600002,42977.3253,payroll.csv
IS-01,700000,905.9076,payroll.csv
IS-01,700001,16328.6955,payroll.csv
IS-01,700002,11825.5722,payroll.csv
IS-01,700003,6349.2624,payroll.csv
IS-01,800000,12287.6858,payroll.csv
IS-01,800001,4590.6484,payroll.csv
IS-01,800002,6589.9015,payroll.csv
Exec-Office-01,100000,92369.5188,sales.csv
Exec-Office-01,100001,24016.083,sales.csv
Exec-Office-01,200000,76183.2227,sales.csv
Exec-Office-01,400000,650.9204,sales.csv
Exec-Office-01,400001,21.97,sales.csv
Exec-Office-01,500000,61824.5771,sales.csv
Exec-Office-01,600000,56011.2644,sales.csv
Exec-Office-01,600001,26970.0509,sales.csv
Exec-Office-01,600002,29853.3261,sales.csv
Exec-Office-01,700000,7229.7862,sales.csv
Exec-Office-01,700001,15150.5289,sales.csv
Exec-Office-01,700002,8107.6736,sales.csv
Exec-Office-01,700003,16609.6749,sales.csv
Exec-Office-01,800000,11113.1527,sales.csv
Exec-Office-01,800001,4610.7087,sales.csv
Exec-Office-01,800002,3372.4457,sales.csv
LEG-01,100000,71629.3149,sales.csv
LEG-01,100001,18623.6141,sales.csv
LEG-01,200000,87758.7087,sales.csv
LEG-01,400000,35.6928,sales.csv
LEG-01,400001,91.4966,sales.csv
LEG-01,500000,30157.6613,sales.csv
LEG-01,600000,25597.754,sales.csv
LEG-01,600001,45513.6435,sales.csv
LEG-01,600002,74062.5431,sales.csv
LEG-01,700000,12088.739,ITDemand.csv
LEG-01,700001,1276.7612,ITDemand.csv
LEG-01,700002,3093.038,ITDemand.csv
LEG-01,700003,4799.4648,ITDemand.csv
LEG-01,800000,3590.9627,sales.csv
LEG-01,800001,4989.5729,sales.csv
LEG-01,800002,10256.3734,sales.csv
TAX-01,100000,160248.9434,sales.csv
TAX-01,100001,41664.7192,sales.csv
TAX-01,200000,127726.2285,sales.csv
TAX-01,400000,1593.0616,sales.csv
TAX-01,400001,1448.7018,sales.csv
TAX-01,500000,42375.1952,sales.csv
TAX-01,600000,1596.3233,sales.csv
TAX-01,600001,11519.8174,sales.csv
TAX-01,600002,24940.3271,sales.csv
TAX-01,700000,15859.2642,ITDemand.csv
TAX-01,700001,6245.057,ITDemand.csv
TAX-01,700002,4818.1731,ITDemand.csv
TAX-01,700003,4573.7484,ITDemand.csv
TAX-01,800000,15486.9403,sales.csv
TAX-01,800001,6027.9934,sales.csv
TAX-01,800002,3758.1544,sales.csv
Sales-01,100000,113099.4306,sales.csv
Sales-01,100001,29405.8479,sales.csv
Sales-01,200000,108580.9621,sales.csv
Sales-01,400000,36.3012,sales.csv
Sales-01,400001,895.9535,sales.csv
Sales-01,500000,46637.7132,sales.csv
Sales-01,600000,27822.977,sales.csv
Sales-01,600001,55422.8571,sales.csv
Sales-01,600002,23644.1309,sales.csv
Sales-01,700000,12216.8917,ITDemand.csv
Sales-01,700001,1352.507,ITDemand.csv
Sales-01,700002,15672.2319,ITDemand.csv
Sales-01,700003,8011.4788,ITDemand.csv
Sales-01,800000,1145.8876,phones.csv
Sales-01,800001,9896.1837,phones.csv
Sales-01,800002,1726.6392,phones.csv
Sales-02,100000,25791.6139,sales.csv
Sales-02,100001,6705.8186,sales.csv
Sales-02,200000,132525.1018,sales.csv
Sales-02,400000,690.0101,sales.csv
Sales-02,400001,919.9853,sales.csv
Sales-02,500000,7737.1918,sales.csv
Sales-02,600000,35715.2939,sales.csv
Sales-02,600001,52393.4476,sales.csv
Sales-02,600002,14677.6162,sales.csv
Sales-02,700000,932.3223,sales.csv
Sales-02,700001,5136.2987,sales.csv
Sales-02,700002,893.0467,sales.csv
Sales-02,700003,1445.2373,sales.csv
Sales-02,800000,10729.6241,sales.csv
Sales-02,800001,15133.5613,sales.csv
Sales-02,800002,1747.629,sales.csv
Sales-03,100000,27736.1279,sales.csv
